scenarioid,time,id,x_sim,y_sim,velocity
50,520.5,v58,51.4937,32.7025,4.1025
50,521.0,v58,52.3388,33.1863,4.1025
50,521.5,v58,53.3023,33.7305,4.1025
50,522.0,v58,54.419,34.3521,4.1025
50,522.5,v58,55.6952,35.0527,4.1025
50,523.0,v58,57.1192,35.8339,4.1025
50,523.0,p339,75.83672941145655,54.275604733455985,1.155277758707242
50,523.5,v58,58.6805,36.6948,4.1025
50,523.5,p339,76.19425882291308,53.82190946691197,1.155277758707242
50,524.0,v58,60.3619,37.633,4.1025
50,524.0,p339,76.55178823436962,53.36821420036795,1.155277758707242
50,524.5,v58,62.1158,38.6355,4.1025
50,524.5,p339,76.90931764582616,52.914518933823935,1.155277758707242
50,525.0,v58,63.9083,39.6912,4.1025
50,525.0,p339,77.2668470572827,52.46082366727992,1.155277758707242
50,525.5,v58,65.7087,40.7978,4.1025
50,525.5,p339,77.62437646873924,52.0071284007359,1.155277758707242
50,526.0,v58,67.4511,41.9128,4.1025
50,526.0,p339,77.98190588019578,51.553433134191884,1.155277758707242
50,526.5,v58,69.0591,42.9458,4.1025
50,526.5,p339,78.33943529165232,51.09973786764787,1.155277758707242
50,527.0,v58,70.4653,43.8286,4.1025
50,527.0,p339,78.69696470310886,50.64604260110385,1.155277758707242
50,527.5,v58,71.6221,44.5954,4.1025
50,527.5,p339,79.0544941145654,50.192347334559834,1.155277758707242
50,528.0,v58,72.5771,45.1781,4.1025
50,528.0,p339,79.41202352602194,49.73865206801582,1.155277758707242
50,528.5,v58,73.3187,45.6294,4.1025
50,528.5,p339,79.76955293747848,49.2849568014718,1.155277758707242
50,529.0,v58,73.9267,46.0162,4.1025
50,529.0,p339,80.12708234893502,48.83126153492778,1.155277758707242
50,529.5,v58,74.4777,46.4218,4.1025
50,529.5,p339,80.48461176039156,48.37756626838377,1.155277758707242
50,530.0,v58,75.1039,46.8379,4.1025
50,530.0,p339,80.8421411718481,47.92387100183975,1.155277758707242
50,530.5,v58,75.8472,47.3374,4.1025
50,530.5,p339,81.19967058330464,47.47017573529573,1.155277758707242
50,531.0,v58,76.6976,47.9185,4.1025
50,531.0,p339,81.55719999476118,47.016480468751716,1.155277758707242
50,531.5,p339,81.91472940621772,46.5627852022077,1.155277758707242
51,537.0,p314,61.92994215169344,37.53163843458237,1.3892342304186556
51,537.5,p314,61.56518430338687,38.12277686916474,1.3892342304186556
51,537.5,p343,59.68263241147523,44.490247489360904,0.730813075578148
51,537.5,v89,79.9218,52.9073,4.987300000000001
51,538.0,p314,61.200426455080304,38.71391530374711,1.3892342304186556
51,538.0,p343,59.887268098832934,44.14703904280021,0.799169074303969
51,538.0,v89,77.8132,51.576,4.987300000000001
51,538.5,p314,60.83566860677374,39.30505373832948,1.3892342304186556
51,538.5,p343,60.10503124310249,43.78181364429831,0.8504360733483348
51,538.5,v89,75.7811,50.2895,4.987300000000001
51,539.0,p314,60.47091075846718,39.896192172911846,1.3892342304186553
51,539.0,p343,60.33263998005593,43.400075531840514,0.8888863226316087
51,539.0,v89,73.8572,49.0445,4.987300000000001
51,539.5,p314,60.10615291016062,40.487330607494094,1.3892342304184397
51,539.5,p343,60.56763291167912,43.00595288593271,0.9177240062899852
51,539.5,v89,72.04,47.8256,4.987300000000001
51,540.0,p314,59.7413949047318,41.07846818454924,1.3892329358765394
51,540.0,p343,60.808904307894764,42.60426888637561,0.9371487013959672
51,540.0,v89,70.2609,46.5954,4.987300000000001
51,540.5,p314,59.31993455413747,41.58856074486003,1.3233642691375984
51,540.5,p343,61.242811725449286,42.35158850244474,1.0042370704814318
51,540.5,v89,68.6494,45.4312,4.987300000000001
51,541.0,p314,58.91130941238237,42.11872660363271,1.338731256500043
51,541.0,p343,61.63025541191969,42.05292134951414,0.9783959902318645
51,541.0,v89,67.2764,44.4785,4.987300000000001
51,541.5,p314,58.51675717462407,42.666007730999034,1.3493525865265092
51,541.5,p343,61.980944600210016,41.71871705189658,0.9688661813269679
51,541.5,v89,66.1948,43.7854,4.987300000000001
51,542.0,p314,58.13409827270839,43.226905146128566,1.357989315884772
51,542.0,p343,62.30252756531546,41.35703363479951,0.9679473077580782
51,542.0,v89,65.4209,43.3525,4.987300000000001
51,542.5,p314,57.761583469373385,43.79871401038584,1.3648921656261503
51,542.5,p343,62.60101133073151,40.97408044888464,0.971073016449919
51,542.5,v89,64.9246,43.0804,4.987300000000001
51,543.0,p314,57.397820889309656,44.37934818847208,1.3703419477145184
51,543.0,p343,62.881119847484676,40.5746420720719,0.9757290567128855
51,543.0,v89,64.6024,42.9322,4.987300000000001
51,543.5,p314,57.04172144636436,44.967207105978076,1.3746052817551269
51,543.5,p343,63.14657273971245,40.162405849728245,0.9806200915834002
51,543.5,v89,64.3797,42.8199,4.987300000000001
51,544.0,p343,63.400302785588515,39.74021482205356,0.9851379599411983
51,544.0,v89,64.1937,42.7185,4.987300000000001
51,544.5,p343,63.644625341590796,39.310262298230974,0.9890453662252268
51,544.5,v89,63.9931,42.6117,4.987300000000001
51,545.0,p343,63.881370681715275,38.87424143180747,0.9922954238075588
51,545.0,v89,63.7365,42.4555,4.987300000000001
51,545.5,p343,64.11198749050423,38.43346041629553,0.9949311858248996
51,545.5,v89,63.3434,42.2786,4.987300000000001
51,546.0,p343,64.33762374023328,37.98893091291523,0.9970319885887844
51,546.0,v89,62.7761,42.0336,4.987300000000001
51,546.5,p343,64.55918993678385,37.54143594545807,0.998685787128995
51,546.5,v89,62.0063,41.7268,4.987300000000001
51,547.0,p343,64.7774085643794,37.091582005237264,0.9999758736326988
51,547.0,v89,61.0492,41.3461,4.987300000000001
51,547.5,p343,64.99285268765716,36.63983900413063,1.0009753429605612
51,547.5,v89,59.9656,40.8168,4.987300000000001
51,548.0,p343,65.20597597881957,36.186570856562675,1.001745578149616
51,548.0,v89,58.7082,40.2757,4.987300000000001
51,548.5,p343,65.41713587228107,35.73205879771203,1.0023366944242238
51,548.5,v89,56.6448,39.3938,4.987300000000001
51,549.0,p343,65.62661105173048,35.27651900172988,1.0027888242871845
51,549.0,v89,53.8275,38.119,4.987300000000001
51,549.5,p343,65.83461396082743,34.82011559153949,1.0031336561519808
51,549.5,v89,50.9787,36.6904,4.987300000000001
51,550.0,p343,66.04129832384362,34.362969638466275,1.0033959304813396
51,550.0,v89,48.3416,35.2879,4.987300000000001
51,550.5,p343,66.24676028055252,33.90516401582166,1.0035947464582928
51,550.5,v89,45.8161,33.9129,4.987300000000001
51,551.0,p343,66.45102796236975,33.44674226118474,1.0037445710127202
51,551.0,v89,43.2775,32.5141,4.987300000000001
51,551.5,p343,66.65402012053136,32.987693546250185,1.0038556449174774
51,551.5,v89,40.74,31.0883,4.987300000000001
51,552.0,v89,38.1916,29.6251,4.987300000000001
51,552.5,v89,35.6332,28.1034,4.987300000000001
51,553.0,v89,33.0704,26.5328,4.987300000000001
51,553.5,v89,30.5554,24.8925,4.987300000000001
51,554.0,v89,28.1071,23.2505,4.987300000000001
51,554.5,v89,25.744,21.5832,4.987300000000001
51,555.0,v89,23.398000000000003,19.9247,4.987300000000001
52,552.5,v61,39.4637,25.4484,5.5662
52,553.0,v61,29.221,17.6855,5.5662
52,553.5,v61,31.3432,19.3006,5.5662
52,554.0,v61,33.3768,20.8676,5.5662
52,554.5,v61,35.3879,22.4141,5.5662
52,555.0,v61,37.4214,23.948,5.5662
52,555.0,v62,28.2703,16.7137,5.3603
52,555.5,v61,39.4637,25.4484,5.5662
52,555.5,v62,30.351,18.4031,5.3603
52,556.0,v61,41.4798,26.8842,5.5662
52,556.0,v62,32.3295,19.9694,5.3603
52,556.5,v61,43.4008,28.2039,5.5662
52,556.5,v62,34.2282,21.421,5.3603
52,557.0,v61,45.1627,29.3373,5.5662
52,557.0,v62,36.0647,22.7823,5.3603
52,557.5,v61,46.7051,30.2542,5.5662
52,557.5,v62,37.83,24.066,5.3603
52,558.0,v61,47.9829,31.0054,5.5662
52,558.0,v62,39.4877,25.259,5.3603
52,558.5,v61,49.0164,31.6155,5.5662
52,558.5,v62,40.9748,26.3616,5.3603
52,559.0,v61,49.858000000000004,32.0667,5.5662
52,559.0,v62,42.2685,27.2932,5.3603
52,559.5,v61,50.4815,32.4386,5.5662
52,559.5,v62,43.3212,28.0104,5.3603
52,560.0,v61,50.9051,32.7239,5.5662
52,560.0,v62,44.0675,28.5153,5.3603
52,560.0,p261,55.31383370415798,36.371610236059766,1.3942810266937176
52,560.5,v61,51.1725,32.9072,5.5662
52,560.5,v62,44.5423,28.8337,5.3603
52,560.5,p261,54.669043208911894,36.10656285805003,1.3942810266937178
52,560.5,p262,56.8135161490384,37.01548099418387,1.6332861526331512
52,561.0,v61,51.3128,33.0421,5.5662
52,561.0,v62,44.8498,29.0316,5.3603
52,561.0,p261,54.077364215570654,36.044510163988726,1.189848003740925
52,561.0,p262,57.24474666821247,37.42506457302814,1.1894847098235724
52,561.5,v61,51.3872,33.1031,5.5662
52,561.5,v62,45.0771,29.1677,5.3603
52,561.5,p261,53.53143582833956,36.139168279174854,1.1081479373356875
52,561.5,p262,57.4294922831957,37.882086275984555,0.9859001556521139
52,562.0,v61,51.4185,33.1302,5.5662
52,562.0,v62,45.261,29.273000000000003,5.3603
52,562.0,p261,53.0246333192794,36.354720063713444,1.1014742030704923
52,562.0,p262,57.42142932930088,38.36692141088336,0.9698043498723777
52,562.5,v61,51.4343,33.1433,5.5662
52,562.5,v62,45.3974,29.3505,5.3603
52,562.5,p261,52.55114310312334,36.6635366287814,1.130593924724331
52,562.5,p262,57.26271009384943,38.86609433682364,1.0475980253782031
52,563.0,v61,51.4478,33.1532,5.5662
52,563.0,v62,45.4773,29.3982,5.3603
52,563.0,p261,52.1059389019208,37.0443459742495,1.1717039529919326
52,563.5,v61,51.4616,33.161,5.5662
52,563.5,v62,45.5073,29.4182,5.3603
52,563.5,p261,51.68472459712616,37.480790871048804,1.2131045107587213
52,564.0,v61,51.4825,33.1711,5.5662
52,564.0,v62,45.5077,29.4193,5.3603
52,564.0,p261,51.28386098731124,37.96030310301834,1.2499977828496407
52,564.5,v61,51.5234,33.1923,5.5662
52,564.5,v62,45.5077,29.4193,5.3603
52,564.5,p261,50.90028781534477,38.473230046816326,1.280972174446212
52,565.0,v61,51.599,33.2352,5.5662
52,565.0,v62,45.5077,29.4193,5.3603
52,565.0,p261,50.531448007243156,39.01216004925892,1.3061215128359318
52,565.5,v61,51.7266,33.3105,5.5662
52,565.5,v62,45.5206,29.4284,5.3603
52,565.5,p261,50.17521806601568,39.57140313278623,1.3261260837493098
52,566.0,v61,51.9278,33.4298,5.5662
52,566.0,v62,45.6262,29.4852,5.3603
52,566.0,p261,49.82984669258383,40.146592420426146,1.3418257743863986
52,566.5,v61,52.2402,33.5835,5.5662
52,566.5,v62,45.8349,29.5994,5.3603
52,567.0,v61,52.6508,33.8331,5.5662
52,567.0,v62,46.1724,29.7902,5.3603
52,567.5,v61,53.1872,34.1585,5.5662
52,567.5,v62,46.6532,30.0762,5.3603
52,568.0,v61,53.7962,34.558,5.5662
52,568.0,v62,47.3159,30.4642,5.3603
52,568.5,v61,54.983000000000004,35.3226,5.5662
52,568.5,v62,48.1866,30.9937,5.3603
52,569.0,v61,56.8539,36.5003,5.5662
52,569.0,v62,49.271,31.6457,5.3603
52,569.5,v61,59.1456,37.8588,5.5662
52,569.5,v62,50.5127,32.3536,5.3603
52,570.0,v61,61.51,39.1509,5.5662
52,570.0,v62,51.8228,33.1408,5.3603
52,570.5,v61,63.8137,40.3228,5.5662
52,570.5,v62,54.1117,34.5363,5.3603
52,571.0,v61,65.984,41.4182,5.5662
52,571.0,v62,57.2764,36.4113,5.3603
52,571.5,v61,68.0689,42.4809,5.5662
52,571.5,v62,60.2531,38.0381,5.3603
52,572.0,v61,70.0643,43.5301,5.5662
52,572.0,v62,62.6726,39.2877,5.3603
52,572.5,v61,71.9635,44.6,5.5662
52,572.5,v62,64.8763,40.4079,5.3603
52,573.0,v61,73.8252,45.6709,5.5662
52,573.0,v62,67.0349,41.518,5.3603
52,573.5,v61,75.666,46.8342,5.5662
52,573.5,v62,69.1147,42.6159,5.3603
52,574.0,v61,77.5335,48.0101,5.5662
52,574.0,v62,71.0859,43.7002,5.3603
52,574.5,v62,72.9302,44.7651,5.3603
52,575.0,v62,74.6721,45.8088,5.3603
52,575.5,v62,76.366,46.8425,5.3603
52,576.0,v62,78.0677,47.888000000000005,5.3603
52,576.5,v62,79.77600000000001,48.9343,5.3603
53,561.5,v64,43.7033,27.8362,1.9357
53,562.0,v64,30.7518,18.5515,1.9357
53,562.5,v64,31.4505,19.1058,1.9357
53,563.0,v64,32.1011,19.6271,1.9357
53,563.5,v64,32.7161,20.1168,1.9357
53,564.0,v64,33.2329,20.5194,1.9357
53,564.5,v64,33.5982,20.7973,1.9357
53,565.0,v64,33.8075,20.9486,1.9357
53,565.0,p221,38.960872419699356,33.98802772448762,1.3125435110185584
53,565.5,v64,33.8895,21.0027,1.9357
53,565.5,p221,39.19226614038434,33.34258110155874,1.3713415286101898
53,566.0,v64,33.8936,21.0037,1.9357
53,566.0,p221,39.43110083680854,32.67637871806749,1.4154400418039133
53,566.5,v64,33.8936,21.0037,1.9357
53,566.5,p221,39.67551626503715,31.994609514154455,1.448513926699206
53,567.0,v64,33.8936,21.0037,1.9357
53,567.0,p221,39.924117242119074,31.301165194925087,1.4733193403706752
53,567.5,v64,33.8938,21.0037,1.9357
53,567.5,p221,40.17585738084098,30.598964539208467,1.4919234006242772
53,568.0,v64,34.0388,21.1101,1.9357
53,568.0,p221,40.42995189079287,29.890196631126408,1.5058764458144789
53,568.5,v64,34.3225,21.3345,1.9357
53,568.5,p221,40.68581217916726,29.17650328377027,1.5163412297071301
53,569.0,v64,34.7273,21.6512,1.9357
53,569.0,p221,40.94299680135851,28.459115856958572,1.5241898176266184
53,569.5,v64,35.1685,21.9971,1.9357
53,569.5,p221,41.20117467391241,27.738957870555204,1.5300762585662349
53,570.0,v64,35.6024,22.331,1.9357
53,570.0,p221,41.460097484238304,27.016721964458085,1.534491089270947
53,570.5,v64,36.0689,22.6799,1.9357
53,570.5,p221,41.71957899789319,26.292927618590653,1.5378022122994812
53,571.0,v64,36.6353,23.0966,1.9357
53,571.0,p221,41.97947953904481,25.567964442895484,1.5402855545708818
53,571.5,v64,37.2989,23.5723,1.9357
53,571.5,p221,42.23969435081899,24.842124644829514,1.5421480612744323
53,572.0,v64,37.9952,24.0688,1.9357
53,572.0,p221,42.500144865560095,24.115627379985444,1.5435449413020952
53,572.5,v64,38.6337,24.5182,1.9357
53,572.5,p221,42.76077215752638,23.388637015057796,1.5445926013228424
53,573.0,v64,39.1531,24.8764,1.9357
53,573.0,p221,43.021532032411564,22.661276825067468,1.545378346338403
53,573.5,v64,39.5543,25.1489,1.9357
53,573.5,p221,43.282391344485916,21.933639266280125,1.5459676551000732
53,574.0,v64,39.879,25.3638,1.9357
53,574.0,p221,43.54332523445214,21.205793680895024,1.5464096366713258
53,574.5,v64,40.1812,25.5616,1.9357
53,574.5,p221,43.80431505783727,20.477792075561606,1.5467411228497652
53,575.0,v64,40.5211,25.7824,1.9357
53,575.0,p221,44.06534683128658,19.749673455266947,1.5469897374835948
53,575.5,v64,40.9709,26.0764,1.9357
53,575.5,p221,44.32641006728403,19.02146707375136,1.547176198458967
53,576.0,v64,41.6164,26.4981,1.9357
53,576.0,p221,44.58749690019258,18.293194871320075,1.547316044190496
53,576.5,v64,42.5197,27.0825,1.9357
53,576.5,p221,44.84860143078446,17.564873303202017,1.547420928489143
53,577.0,v64,43.7033,27.8362,1.9357
53,577.0,p221,45.10971923463884,16.83651471081888,1.5474995917131282
53,577.5,v64,45.1425,28.7399,1.9357
53,577.5,p221,45.37084699344008,16.10812835023693,1.547558589131117
53,578.0,v64,46.7626,29.7441,1.9357
53,578.5,v64,48.4777,30.7957,1.9357
53,579.0,v64,50.2231,31.8638,1.9357
53,579.5,v64,51.9328,32.936,1.9357
53,580.0,v64,53.6394,34.0011,1.9357
53,580.5,v64,55.8915,35.4575,1.9357
53,581.0,v64,58.6537,37.2088,1.9357
53,581.5,v64,61.3078,38.7616,1.9357
53,582.0,v64,63.6313,40.0549,1.9357
53,582.5,v64,65.8693,41.2753,1.9357
53,583.0,v64,68.1122,42.5036,1.9357
53,583.5,v64,70.3344,43.7368,1.9357
53,584.0,v64,72.5158,44.9732,1.9357
53,584.5,v64,74.6489,46.2026,1.9357
53,585.0,v64,76.7237,47.4149,1.9357
53,585.5,v64,78.7741,48.6101,1.9357
54,572.0,v65,68.7378,42.908,5.7964
54,572.5,v65,20.1372,9.7641,5.7964
54,573.0,v65,22.2084,11.6294,5.7964
54,573.5,v65,24.1907,13.3746,5.7964
54,574.0,v65,26.088,15.0089,5.7964
54,574.5,v65,27.8837,16.5279,5.7964
54,575.0,v65,29.5495,17.914,5.7964
54,575.5,v65,31.0523,19.1442,5.7964
54,576.0,v65,32.4088,20.2394,5.7964
54,576.5,v65,33.6758,21.2593,5.7964
54,577.0,v65,34.8915,22.2361,5.7964
54,577.5,v65,36.0857,23.1827,5.7964
54,578.0,v65,37.2908,24.1114,5.7964
54,578.5,v65,38.5569,25.0452,5.7964
54,579.0,v65,39.9368,26.0075,5.7964
54,579.5,v65,41.4385,26.9903,5.7964
54,580.0,v65,43.055,27.9834,5.7964
54,580.5,v65,44.8355,29.0189,5.7964
54,580.5,p317,66.19204270270663,36.937784125070564,0.909520479935695
54,581.0,v65,46.8634,30.1584,5.7964
54,581.0,p317,66.16291843971763,37.43564928451556,0.9974325835540939
54,581.5,v65,49.0233,31.3861,5.7964
54,581.5,p317,66.1318689524569,37.96642521974139,1.0633666612678931
54,582.0,v65,51.2127,32.6501,5.7964
54,582.0,p317,66.09937554699236,38.52188423680283,1.1128172195532424
54,582.5,v65,53.4195,34.031,5.7964
54,582.5,p317,66.06579920287498,39.095855565240996,1.1499051382672545
54,583.0,v65,55.886,35.5758,5.7964
54,583.0,p317,66.03141065476797,39.683711127211694,1.1777210773027635
54,583.5,v65,58.5106,37.1603,5.7964
54,583.5,p317,65.99641295366872,40.281979864331795,1.1985830315793953
54,584.0,v65,60.8697,38.5335,5.7964
54,584.0,p317,65.96095838782531,40.888058482813946,1.2142294972868692
54,584.5,v65,62.9038,39.6569,5.7964
54,584.5,p317,65.9251611734757,41.49999451233855,1.2259643466031644
54,585.0,v65,64.8938,40.7512,5.7964
54,585.0,p317,66.4354401271787,41.87047006411513,1.2611688944092907
54,585.5,v65,66.8471,41.8344,5.7964
54,585.5,p317,65.80726246925956,41.92551164065148,1.2611688944092905
54,586.0,v65,68.7378,42.908,5.7964
54,586.0,p317,65.32804987412598,42.12423176456086,1.0375632973100377
54,586.5,v65,70.5776,43.9803,5.7964
54,586.5,p317,64.96634835238369,42.43090130574551,0.9484180477428485
54,587.0,v65,72.3882,45.0483,5.7964
54,587.0,p317,64.69730447659558,42.818533768227226,0.943702353644908
54,587.5,v65,74.193,46.1191,5.7964
54,587.5,p317,64.50133909017102,43.26679685007845,0.978452294651672
54,588.0,v65,76.04,47.203,5.7964
54,588.0,p317,64.3630588235869,43.76040037123311,1.0252138669035906
54,588.5,v65,77.9328,48.3139,5.7964
54,588.5,p317,64.27037607606579,44.287862962052095,1.0710870672387658
54,589.0,p317,64.21380511686532,44.84057395437752,1.1111970382649738
54,589.5,p317,64.18590336687026,45.41208260514325,1.144378688289588
54,590.0,p317,64.18083037312525,45.9975610531836,1.171000851212807
54,590.5,p317,64.19400109622713,46.59339936965154,1.1919677299631528
54,591.0,p317,64.22181416934062,47.196900682759285,1.2082837447533372
54,591.5,p317,64.26143942900343,47.80605191881536,1.2208773723711863
54,592.0,p317,64.31065214999835,48.41935156050616,1.230541900799445
54,592.5,p317,64.36770404074801,49.03568032051148,1.2379273947171692
54,593.0,p317,64.43122323062579,49.65420405582275,1.2435534546228963
55,541.5,v90,75.736,49.7207,4.0355
55,542.0,v90,74.0202,48.6589,4.0355
55,542.5,v90,72.5336,47.7318,4.0355
55,543.0,v90,71.3146,47.0115,4.0355
55,543.5,v90,70.393,46.4536,4.0355
55,544.0,v90,69.7351,46.0435,4.0355
55,544.5,v90,69.2853,45.7647,4.0355
55,545.0,v90,68.9725,45.5631,4.0355
55,545.5,v90,68.7354,45.4154,4.0355
55,546.0,v90,68.5444,45.306999999999995,4.0355
55,546.5,v90,68.3592,45.2005,4.0355
55,547.0,v90,68.1253,45.0762,4.0355
55,547.5,v90,67.8164,44.9151,4.0355
55,548.0,v90,67.44800000000001,44.7078,4.0355
55,548.5,v90,67.0603,44.5004,4.0355
55,549.0,v90,66.7363,44.315,4.0355
55,549.5,v90,66.5051,44.1751,4.0355
55,550.0,v90,66.3402,44.0721,4.0355
55,550.5,v90,66.1881,43.968,4.0355
55,551.0,v90,65.9864,43.8409,4.0355
55,551.5,v90,65.6867,43.6671,4.0355
55,552.0,v90,65.2458,43.4218,4.0355
55,552.5,v90,64.6341,43.1013,4.0355
55,553.0,v90,63.8698,42.7129,4.0355
55,553.0,p344,57.54737775715678,42.38719939822418,0.8498946524138847
55,553.5,v90,62.985,42.2631,4.0355
55,553.5,p344,57.68187806531564,41.975890510385405,0.8654832964534849
55,554.0,v90,62.0224,41.7395,4.0355
55,554.0,p344,57.81819528672605,41.55902540799941,0.877174779483185
55,554.5,v90,60.9994,41.1843,4.0355
55,554.5,p344,57.955875192728506,41.137993144743824,0.8859433914623719
55,555.0,v90,59.9297,40.6364,4.0355
55,555.0,p344,57.50575893533368,41.21178351394305,0.9122492285722855
55,555.5,v90,58.8812,40.0811,4.0355
55,555.5,p344,57.15331795587495,41.501326291017264,0.9122492285722855
55,556.0,v90,57.7248,39.4797,4.0355
55,556.0,p344,56.97110162858196,41.91947324344612,0.9122492285722856
55,556.5,v90,56.4132,38.7977,4.0355
55,556.5,p344,56.87613074171911,42.12694706207263,0.45635448838368364
55,557.0,v90,54.8997,38.0052,4.0355
55,557.0,p344,56.84670360469516,42.17645917445364,0.11519384820130586
55,557.5,v90,53.1667,37.0931,4.0355
55,557.5,p344,56.86651458307946,42.10753168188062,0.14343603587587384
55,558.0,v90,51.2324,36.063,4.0355
55,558.0,p344,56.92331443171103,41.94979831007376,0.335297118306325
55,558.5,v90,49.2367,35.0013,4.0355
55,558.5,p344,57.0079020405756,41.72547877757292,0.47947603166299785
55,559.0,v90,47.0081,33.81,4.0355
55,559.0,p344,57.113366247289015,41.451233800844626,0.5876495763918814
55,559.5,v90,44.5131,32.4548,4.0355
55,559.5,p344,57.23451598605237,41.13955587840671,0.6687911080080059
55,560.0,v90,41.8394,30.9834,4.0355
55,560.0,p344,57.36745212825723,40.799812078487314,0.7296516086132608
55,560.5,v90,39.0969,29.4349,4.0355
55,560.5,p344,57.50924585125097,40.43902592973743,0.7752989230231107
55,561.0,v90,36.3481,27.8257,4.0355
55,561.0,p344,57.657697063753616,40.062463701598205,0.8095353584734618
55,561.5,v90,33.6094,26.1611,4.0355
55,561.5,p344,57.81115297713286,39.67407401719979,0.835213180686599
55,562.0,v90,30.914,24.465999999999998,4.0355
55,562.0,p344,57.968371854947506,39.27681749258214,0.8544718178912423
55,562.5,v90,28.3011,22.7672,4.0355
55,562.5,p344,58.128420693452256,38.8729139141782,0.8689159484190122
55,563.0,v90,25.7511,21.0611,4.0355
55,563.0,p344,58.290598383582676,38.46402758305742,0.879749134591101
55,563.5,v90,23.2343,19.3566,4.0355
55,563.5,p344,58.45437800796997,38.051406293652924,0.8878740762839583
55,564.0,p344,58.61936350675501,37.635985545260745,0.893967813747374
56,535.5,p340,57.93853342977848,43.19999274289682,0.9888640775766082
56,535.5,v59,23.0711,12.6614,4.1558
56,536.0,p340,58.21455365770962,42.78915860957746,0.9898926231211648
56,536.0,v59,24.6393,14.0246,4.1558
56,536.5,p340,58.49078898425526,42.37800431909598,0.9906640322795822
56,536.5,v59,26.2142,15.3562,4.1558
56,537.0,p340,58.76718563476177,41.966609910742896,0.9912425891483952
56,537.0,v59,27.8193,16.6733,4.1558
56,537.5,p340,59.04370327777345,41.555035412172586,0.9916765092914881
56,537.5,v59,29.4682,17.9946,4.1558
56,537.5,p343,59.68263241147593,44.490247489365935,0.7308130755702236
56,538.0,p340,59.32031166552541,41.143325847232035,0.9920019476559022
56,538.0,v59,31.147,19.3303,4.1558
56,538.0,p343,59.88726809883426,44.1470390428102,0.7991690742960958
56,538.5,p340,59.596988111917966,40.73151498282994,0.9922460259996171
56,538.5,v59,32.8442,20.6869,4.1558
56,538.5,p343,60.10503124310428,43.78181364431242,0.8504360733417241
56,539.0,p340,59.8737156023232,40.31962814393717,0.9924290846182511
56,539.0,v59,34.568000000000005,22.07,4.1558
56,539.0,p343,60.33263998005801,43.40007553185789,0.8888863226262966
56,539.5,p340,60.150481375755376,39.907684324220405,0.9925663785286198
56,539.5,v59,36.317,23.4623,4.1558
56,539.5,p343,60.567632911524505,43.00595288393569,0.917724009589853
56,540.0,p340,60.42727586146944,39.495697768906304,0.9926693489401053
56,540.0,v59,38.0911,24.8335,4.1558
56,540.0,p343,60.808163988875556,42.60254183441271,0.9393522748125719
56,540.5,p340,60.70409188140365,39.08367916190346,0.9927465767430776
56,540.5,v59,39.9369,26.1894,4.1558
56,540.5,p343,61.05284867564001,42.192164483689126,0.9555734737296302
56,541.0,p340,60.98092405200987,38.671636516136076,0.9928044975996845
56,541.0,v59,41.9138,27.5563,4.1558
56,541.0,p343,61.3006485694645,41.77656240706507,0.9677393729174252
56,541.5,p340,61.257768335625734,38.25957584129127,0.9928479382550717
56,541.5,v59,43.9127,28.8648,4.1558
56,541.5,p343,61.55078486858401,41.35704178601567,0.9768637973082599
56,542.0,p340,61.53462170400354,37.84750164462826,0.9928805187687133
56,542.0,v59,45.8467,30.0813,4.1558
56,542.0,p343,61.80267347167477,40.93458225664727,0.9837071156013619
56,542.5,p340,61.81148188595685,37.435417306584206,0.9929049541873081
56,542.5,v59,47.657,31.1836,4.1558
56,542.5,p343,62.05587630274397,40.50991854603963,0.9888396043211515
56,543.0,p340,62.0883471780954,37.02332536247778,0.9929232807994296
56,543.0,v59,49.3106,32.1477,4.1558
56,543.0,p343,62.31006480479698,40.083601699502594,0.9926889708609398
56,543.5,p340,62.36521630287633,36.611227713785766,0.9929370258267998
56,543.5,v59,50.7774,32.961999999999996,4.1558
56,543.5,p343,62.564992560087845,39.65604500101855,0.9955759957657058
56,544.0,p340,62.642088302142724,36.19912578659924,0.9929473346932749
56,544.0,v59,52.0275,33.6461,4.1558
56,544.0,p343,62.82047475530709,39.22755841357429,0.9977412644441764
56,544.5,p340,62.91896245727765,35.78702065046394,0.9929550664773792
56,544.5,v59,53.0852,34.2137,4.1558
56,544.5,p343,63.07637278047261,38.798374409409966,0.9993652159528875
56,545.0,p340,63.19583822932002,35.37491310750825,0.9929608655028231
56,545.0,v59,54.0227,34.7461,4.1558
56,545.0,p343,63.33258267809782,38.368667342705685,1.0005831795842277
56,545.5,p340,63.47271521405199,34.9628037592861,0.9929652150329371
56,545.5,v59,54.8331,35.1893,4.1558
56,545.5,p343,63.58902648006778,37.938567979096575,1.001496652307471
56,546.0,p340,63.749593108315395,34.550693056904954,0.9929684775436113
56,546.0,v59,55.5229,35.5619,4.1558
56,546.0,p343,63.845645710296274,37.50817439280904,1.002181756849549
56,546.5,p340,64.02647168475043,34.1385813386163,0.9929709249308768
56,546.5,v59,56.1201,35.8816,4.1558
56,546.5,p343,64.10239651171862,37.07756013951293,1.0026955852556287
56,547.0,p340,64.30335077285207,33.726468858001304,0.9929727611704924
56,547.0,v59,56.6587,36.1779,4.1558
56,547.0,p343,64.35924599153633,36.646780385960746,1.0030809565595433
56,547.5,v59,57.1811,36.4656,4.1558
